,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
24328,tt0064117,Cactus Flower,Cactus Flower,1969.0,104.0,Comedy,8.7,11654,high,5
22069,tt0058942,Lone and Angry Man,Una bara per lo sceriffo,1965.0,87.0,Western,4.5,331,middle,26
127953,tt27164713,Bissonnet,Bissonnet,2023.0,117.0,Drama,5.9,35,middle,8
111463,tt1845776,Anaconda: Queen of the Serpents,Anaconda: Queen of the Serpents,2010.0,93.81829253746335,Documentary,3.5,22,middle,7
25314,tt0066265,Pippi on the Run,På rymmen med Pippi Långstrump,1970.0,94.0,Drama,6.4,3987,middle,8
64899,tt0339535,The Professional,Profesionalac,2003.0,104.0,Drama,10.0,7128,high,8
47825,tt0140423,Nowhere to Go,Nowhere to Go,1998.0,92.0,Drama,8.1,76,high,8
106941,tt1669793,Kissed by a Crocodile,Kissed by a Crocodile,2003.0,93.81829253746335,Documentary,4.1,11,middle,7
167638,tt9614064,Dust Nuggets,Dust Nuggets,2020.0,89.0,Drama,3.2,12,low,8
94007,tt13326460,Time of Monsters,Zeit der Monster,2020.0,83.0,Comedy,4.2,20,middle,5
159320,tt7456024,Late Night Cable,Late Night Cable,2016.0,57.0,Comedy,3.2,25,low,5
138561,tt3828058,Family Film,Rodinný film,2015.0,95.0,Drama,5.9,437,middle,8
45421,tt0122308,Waiting Game,Waiting Game,1996.0,93.81829253746335,Drama,10.0,21,high,8
93906,tt1331110,Liar,Menteur,2009.0,78.0,Drama,6.2,42,middle,8
27374,tt0070960,A Slightly Pregnant Man,L'événement le plus important depuis que l'homme a marché sur la Lune,1973.0,96.0,Comedy,4.8,924,middle,5
106702,tt1659325,The Children of the Commune,Die Kinder vom Friedrichshof,2009.0,82.0,Biography,5.1,17,middle,4
158837,tt7343706,Syd Barrett: Up Close and Personal,Syd Barrett: Up Close and Personal,2007.0,57.0,Documentary,4.1,17,middle,7
156964,tt6948326,A Man in a Hurry,Un homme pressé,2018.0,100.0,Drama,5.9,1766,middle,8
32595,tt0085482,El Norte,El Norte,1983.0,141.0,Drama,9.1,5511,high,8
45331,tt0121916,Rape in Public Sea,Gung hoi keung gan fung bo,1993.0,91.0,Action,5.2,61,middle,0
133652,tt3249794,Restoring Tomorrow,Restoring Tomorrow,2016.0,82.0,Documentary,8.4,76,high,7
66613,tt0368725,The Fever,The Fever,2004.0,83.0,Drama,4.3,1335,middle,8
75667,tt0819723,Islander,Islander,2006.0,100.0,Drama,5.4,298,middle,8
136991,tt3636130,Backpack,Backpack,2014.0,85.0,Drama,4.6,29,middle,8
8652,tt0030986,Women in Prison,Women in Prison,1938.0,59.0,Drama,5.8,18,middle,8
64010,tt0324369,Underground Zero,Underground Zero,2002.0,76.0,Documentary,5.9,97,middle,7
40685,tt0108111,Shelf Life,Shelf Life,1993.0,81.0,Musical,8.5,86,high,16
151475,tt5936866,A Dark Place,Steel Country,2018.0,89.0,Mystery,7.3,5219,high,17
28402,tt0073698,Sheila Levine Is Dead and Living in New York,Sheila Levine Is Dead and Living in New York,1975.0,113.0,Comedy,4.6,308,middle,5
115346,tt2043900,Last Call at the Oasis,Last Call at the Oasis,2011.0,105.0,Documentary,7.6,471,high,7
15209,tt0043677,Inside the Walls of Folsom Prison,Inside the Walls of Folsom Prison,1951.0,87.0,Crime,7.4,404,high,6
131039,tt2963312,The Night Circus,O Circo da Noite,2013.0,80.0,Drama,7.5,25,high,8
112625,tt1905010,Yamada: Samurai of Ayothaya,Muay Thai Warrior,2010.0,100.0,Drama,5.5,1402,middle,8
90132,tt12492578,The Real Exorcist,Shinrei kissa 'Ekusutora' no himitsu,2020.0,108.0,Fantasy,6.1,42,middle,10
141584,tt4289062,Bloodrunners,Bloodrunners,2017.0,95.0,Action,5.1,2207,middle,0
141577,tt4288286,The Documentary of OzBo,The Documentary of OzBo,2014.0,106.0,Documentary,6.4,26,middle,7
68630,tt0402978,The Drum Beats Twice,The Drum Beats Twice,2008.0,81.0,Drama,1.0,91,low,8
11773,tt0037007,The Last Ride,The Last Ride,1944.0,57.0,Mystery,8.7,247,high,17
12065,tt0037544,Blood and Fire,Blod och eld,1945.0,100.0,Drama,4.6,23,middle,8
29385,tt0076384,La Menace,La menace,1977.0,117.0,Drama,8.0,874,high,8
114610,tt2005246,Escapes,Huidas,2014.0,93.81829253746335,Comedy,10.0,33,high,5
127385,tt26696417,The Taste of Mango,The Taste of Mango,2023.0,75.0,Documentary,10.0,19,high,7
75852,tt0826628,Silent Bloodnight,Silent Bloodnight,2006.0,84.0,Crime,1.8,137,low,6
16763,tt0046994,Four Guns to the Border,Four Guns to the Border,1954.0,83.0,Drama,5.0,523,middle,8
72697,tt0471287,Ocean Drive Weekend,Ocean Drive Weekend,1985.0,77.0,Comedy,6.0,82,middle,5
98186,tt14246676,Art and Pep,Art and Pep,2022.0,88.0,Documentary,9.1,20,high,7
123823,tt23952252,Control,Control,2023.0,84.0,Action,5.1,89,middle,0
140093,tt4079152,The Dead End,Lie ri zhuo xin,2015.0,139.0,Drama,7.9,1921,high,8
148890,tt5520620,After Warhol,After Warhol,2011.0,65.0,Documentary,4.1,13,middle,7
124137,tt2404738,Witching and Bitching,Las brujas de Zugarramurdi,2013.0,112.0,Fantasy,4.7,15352,middle,10
162801,tt8268916,90 Ml,90 ML,2019.0,120.0,Comedy,1.0,624,low,5
50823,tt0168749,The Lighthouse,El faro,1998.0,109.0,Drama,6.9,729,high,8
61411,tt0288729,Perro callejero,Perro callejero,1980.0,120.0,Drama,8.4,165,high,8
96455,tt1383711,Tales of the Valley of the Wind,Tales of the Valley of the Wind,2009.0,65.0,Fantasy,4.3,36,middle,10
15110,tt0043506,"Era lui, sì, sì!","Era lui, sì, sì!",1951.0,95.0,Comedy,5.8,85,middle,5
39905,tt0105790,Waterland,Waterland,1992.0,95.0,Drama,8.9,2425,high,8
23453,tt0062132,Placer sangriento,Placer sangriento,1967.0,78.0,Horror,1.4,189,low,14
25399,tt0066451,Long Days of Hate,I lunghi giorni dell'odio,1968.0,90.0,Drama,7.6,436,high,8
26396,tt0068713,Horror Express,Pánico en el Transiberiano,1972.0,91.0,Horror,6.4,12438,middle,14
71835,tt0457303,Church Ball,Church Ball,2006.0,91.0,Comedy,5.1,513,middle,5
71677,tt0454944,Shakespeare Was a Big George Jones Fan: 'Cowboy' Jack Clement's Home Movies,Shakespeare Was a Big George Jones Fan: 'Cowboy' Jack Clement's Home Movies,2005.0,60.0,Documentary,10.0,66,high,7
12578,tt0038476,Devil in the Flesh,Le diable au corps,1947.0,110.0,Romance,8.8,877,high,20
153009,tt6167014,Mr. Donkey,Lü de shui,2016.0,113.0,Comedy,8.6,2102,high,5
57574,tt0238891,One Hundred Steps,I cento passi,2000.0,114.0,Crime,6.8,6310,high,6
20512,tt0055505,Scream of Fear,Taste of Fear,1961.0,81.0,Thriller,7.4,5314,high,24
24922,tt0065450,Vengeance!,Bao chou,1970.0,121.0,Action,8.2,715,high,0
84506,tt11204448,The List,The List,2023.0,97.0,Thriller,9.3,9,high,24
80757,tt10452012,Driving for You All Night,Na Yi Ye Wo Gei Ni Kai Guo Che,2019.0,110.0,Drama,4.1,11,middle,8
55061,tt0207333,Believe,Believe,2000.0,96.0,Horror,5.0,890,middle,14
121132,tt2275471,A Perfect Man,A Perfect Man,2013.0,95.0,Romance,6.8,2188,high,20
136286,tt3551684,No Way Out,No Way Out,2020.0,80.0,Thriller,3.8,894,middle,24
120846,tt2261817,Maestro,Maestro,2015.0,81.0,Music,5.6,51,middle,15
84025,tt11116642,Press Play,Press Play,2022.0,85.0,Drama,5.3,1541,middle,8
1398,tt0013086,"Dr. Mabuse, the Gambler","Dr. Mabuse, der Spieler",1922.0,10.0,Crime,high,9070,high,6
61467,tt0289427,Rockaby,Rockaby,1982.0,57.0,Documentary,6.7,17,middle,7
20688,tt0055926,Sweet Violence,Douce violence,1962.0,86.0,Drama,5.8,206,middle,8
117425,tt2124074,28 Hotel Rooms,28 Hotel Rooms,2012.0,82.0,Romance,5.9,3575,middle,20
382,tt0006621,East Lynne,East Lynne,1916.0,75.0,Drama,5.8,41,middle,8
150359,tt5769440,Laughing Under the Clouds: Gaiden Part 1 & 2,Donten ni warau,2018.0,94.0,Drama,6.4,117,middle,8
55574,tt0212338,Meet the Parents,Meet the Parents,2000.0,108.0,Romance,9.3,351415,high,20
97332,tt14040054,Sisi & I,Sisi & Ich,2023.0,132.0,Biography,4.9,472,middle,4
20971,tt0056473,Le sette spade del vendicatore,Le sette spade del vendicatore,1962.0,94.0,Action,9.4,92,high,0
66423,tt0366623,Rumor of Love,Ishayat hub,1961.0,120.0,Romance,9.2,1214,high,20
110731,tt18224752,Well Done!,Complètement cramé,2023.0,100.0,Comedy,4.4,163,middle,5
13438,tt0040010,Four Love Stories,Yottsu no koi no monogatari,1947.0,112.0,Drama,8.2,45,high,8
17421,tt0048517,The Prodigal,The Prodigal,1955.0,112.0,Drama,5.0,696,middle,8
72562,tt0469206,Territory,Territory,2005.0,82.0,Drama,4.0,19,middle,8
87031,tt1176161,Fatal Secrets,Balancing the Books,2009.0,88.0,Drama,5.2,397,middle,8
41463,tt0110471,Marilyn Monroe: Life After Death,Marilyn Monroe: Life After Death,1994.0,93.81829253746335,Documentary,5.2,29,middle,7
2454,tt0017506,Up in Mabel's Room,Up in Mabel's Room,1926.0,70.0,Comedy,4.8,81,middle,5
107828,tt17042714,Dracula: The Original Living Vampire,Dracula: The Original Living Vampire,2022.0,86.0,Horror,5.4,535,middle,14
102864,tt1535616,The Divide,The Divide,2011.0,112.0,Drama,2.2,38265,low,8
9614,tt0032761,The Marines Fly High,The Marines Fly High,1940.0,68.0,Adventure,5.8,200,middle,2
38883,tt0102813,Rover Dangerfield,Rover Dangerfield,1991.0,74.0,Comedy,6.6,3294,middle,5
67411,tt0380817,Winter Passing,Winter Passing,2005.0,98.0,Drama,4.5,8829,middle,8
71104,tt0446347,Chinese Midnight Express II,Hak yuk duen cheung goh II: Mou kei tou ying,1999.0,115.0,Drama,5.3,42,middle,8
161257,tt7894866,You'll Stay,To Mimani,2017.0,93.81829253746335,Action,9.5,18,high,0
13881,tt0040880,Thunderhoof,Thunderhoof,1948.0,77.0,Western,5.2,142,middle,26
30698,tt0079946,Starcrash,Starcrash,1978.0,92.0,Action,6.9,7814,high,0
116561,tt2094034,Runoff,Runoff,2014.0,90.0,Drama,6.1,371,middle,8
155026,tt6520962,Stan the Man,Stan the Man,2020.0,97.0,Romance,7.0,92,high,20
92356,tt13027048,Seeding Change: The Power of Conscious Commerce,Seeding Change: The Power of Conscious Commerce,2020.0,50.0,Documentary,10.0,6,high,7
3193,tt0019954,Gun Law,Gun Law,1929.0,55.0,Western,4.5,27,middle,26
146669,tt5128712,Weeds on Fire,Dian wu bu,2016.0,95.0,Biography,6.5,475,middle,4
117198,tt2118015,The Iron Hole,Trou De Fer,2011.0,93.81829253746335,Documentary,6.5,24,middle,7
151340,tt5919394,La lengua del sol,La lengua del sol,2017.0,84.0,Drama,6.9,37,high,8
100759,tt14883764,Eldritch USA,Eldritch USA,1996.4620587450725,93.81829253746335,Musical,8.5,60,high,16
19361,tt0052969,The Killer Shrews,The Killer Shrews,1959.0,69.0,Horror,4.0,5591,middle,14
135841,tt3504604,Steve McQueen: The Man & Le Mans,Steve McQueen: The Man & Le Mans,2015.0,102.0,Documentary,8.2,1682,high,7
55170,tt0208412,Confessions of a Florist,Rose's,2003.0,95.0,Comedy,9.9,34,high,5
41279,tt0109981,The Spouse,Hamsar,1994.0,100.0,Drama,4.9,269,middle,8
101999,tt15173592,Ambrosio,Ambrosio,2022.0,93.81829253746335,Drama,7.1,29,high,8
14932,tt0043078,The 20 Questions Murder Mystery,The 20 Questions Murder Mystery,1950.0,95.0,Crime,6.0,216,middle,6
20378,tt0055231,The Night We Got the Bird,The Night We Got the Bird,1961.0,83.0,Comedy,3.0,111,low,5
81556,tt10608668,Vikruthi,Vikrithi,2019.0,123.0,Comedy,4.6,2502,middle,5
131210,tt2979558,The Frivolous,Rikkôho,2013.0,100.0,Documentary,7.8,14,high,7
72291,tt0464154,Piranha 3D,Piranha 3D,2010.0,88.0,Horror,5.9,95757,middle,14
115522,tt2055665,Left 4 Dead: The Movie,Left 4 Dead: The Movie,2016.0,30.0,Horror,3.0,117,low,14
4,tt0000630,Hamlet,Amleto,1908.0,93.81829253746335,Drama,2.0,27,low,8
75806,tt0825231,Bonita Beach Bob,Bonita Beach Bob,2009.0,93.81829253746335,Action,7.4,8,high,0
6706,tt0027391,Boulder Dam,Boulder Dam,1936.0,70.0,Action,6.5,144,middle,0
138778,tt3852066,Manny Lewis,Manny Lewis,2015.0,89.0,Comedy,4.3,742,middle,5
14087,tt0041355,Feudin' Rhythm,Feudin' Rhythm,1949.0,65.0,Music,7.6,43,high,15
28170,tt0073042,The Ghoul,The Ghoul,1975.0,88.0,Thriller,5.3,1825,middle,24
114540,tt1999117,Chatzer: Inside Jewish Venice,Chatzer - Volti e storie di ebrei a Venezia,2004.0,90.0,Documentary,5.2,6,middle,7
159649,tt7520980,Worth,Worth,2018.0,84.0,Sport,4.9,318,middle,22
5829,tt0025671,The Czar Wants to Sleep,Poruchik Kizhe,1934.0,87.0,Comedy,8.4,137,high,5
164026,tt8591070,Sir Noface,Sir Noface,2018.0,104.0,Documentary,4.5,167,middle,7
41043,tt0109402,The Chase,The Chase,1994.0,97.0,Comedy,5.2,21994,middle,5
517,tt0007834,The Dancer's Peril,The Dancer's Peril,1917.0,50.0,Romance,6.6,22,middle,20
15047,tt0043366,Journey to Love,"Buon viaggio, pover'uomo!",1953.0,96.0,Comedy,5.4,11,middle,5
119585,tt22049410,Home Coming,Wan li gui tu,2022.0,137.0,Thriller,8.5,593,high,24
152157,tt6048930,Naked,Naked,2017.0,96.0,Fantasy,4.5,21380,middle,10
142298,tt4419864,Alma,Alma,2015.0,97.0,Family,4.7,191,middle,9
1253,tt0012238,The Great Moment,The Great Moment,1921.0,70.0,Drama,5.8,23,middle,8
62215,tt0298309,Drive-in Movie Memories,Drive-in Movie Memories,2001.0,57.0,Documentary,9.1,224,high,7
114395,tt19898576,5 to 8,5 to 8,2022.0,45.0,Documentary,7.0,25,high,7
25270,tt0066167,Light the Fuse... Sartana Is Coming,Una nuvola di polvere... un grido di morte... arriva Sartana,1970.0,99.0,Western,6.4,1229,middle,26
8283,tt0030253,I Am a Criminal,I Am a Criminal,1938.0,74.0,Crime,3.3,62,low,6
72768,tt0472569,Thunder and Hurricane,Thunder and Hurricane,2005.0,105.0,Family,6.6,7,middle,9
120609,tt2250038,It's Not That Simple,It's Not That Simple,2012.0,89.0,Comedy,6.1,38,middle,5
138022,tt3758592,A Horse Called Bear,A Horse Called Bear,2015.0,91.0,Family,8.1,198,high,9
145867,tt5007774,A Box of Faith,A Box of Faith,2015.0,84.0,Family,10.0,362,high,9
73532,tt0485441,Wild Rose,Ye mei gui,1932.0,70.0,Romance,7.6,111,high,20
25432,tt0066502,The Cop,Un condé,1970.0,95.0,Crime,6.9,684,high,6
101012,tt14949622,The Exchange,The Exchange,2021.0,105.0,Drama,6.3,119,middle,8
166622,tt9260454,Zohar: The Return,Uri Zohar Khozer,2018.0,70.0,Documentary,10.0,24,high,7
71022,tt0445071,How We Got the Italian Movie Business Into Trouble: The True Story of Franco and Ciccio,Come inguaiammo il cinema italiano - La vera storia di Franco e Ciccio,2004.0,100.0,Documentary,7.8,207,high,7
122393,tt2333598,7 Boxes,7 cajas,2012.0,105.0,Drama,5.6,6051,middle,8
147009,tt5178120,The Song of Scorpions,The Song of Scorpions,2017.0,119.0,Drama,7.1,626,high,8
133340,tt3218094,Adaline,Adaline,2015.0,97.0,Thriller,3.6,261,middle,24
82747,tt1086785,Miss Shellagh's Miniskirt,Miss Shellagh's Miniskirt,2008.0,116.0,Drama,7.0,12,high,8
139473,tt3963466,The Rotten Link,El eslabón podrido,2015.0,75.0,Horror,6.5,146,middle,14
84312,tt1116751,The Wage,Dastmozd,1989.0,93.81829253746335,Drama,1.1,17,low,8
139835,tt4047846,Home,Home,2016.0,103.0,Drama,6.3,1244,middle,8
164479,tt8717018,The Christmas Cabin,The Christmas Cabin,2019.0,85.0,Romance,2.2,502,low,20
120440,tt2244886,Unexpected Places,Unexpected Places,2012.0,112.0,Family,3.4,98,middle,9
120534,tt2247878,Stab 4: Fresh Blood,Stab 4: Fresh Blood,2010.0,75.0,Horror,6.6,89,middle,14
15850,tt0044969,No Holds Barred,No Holds Barred,1952.0,65.0,Comedy,5.4,327,middle,5
125121,tt2475544,Manhunt: The Inside Story of the Hunt for Bin Laden,Manhunt: The Inside Story of the Hunt for Bin Laden,2013.0,102.0,History,6.3,1150,middle,13
84712,tt11251590,Axeman at Cutters Creek,Axeman: Redux,2020.0,77.0,Horror,6.8,194,high,14
60754,tt0283027,The Pool,Swimming Pool - Der Tod feiert mit,2001.0,92.0,Mystery,5.5,3161,middle,17
26379,tt0068676,Hapkido,He qi dao,1972.0,97.0,Action,9.1,976,high,0
34475,tt0090960,Dot and Keeto,Dot and Keeto,1986.0,75.0,Comedy,4.0,102,middle,5
41243,tt0109880,Secret of Love,Das Geheimnis,1995.0,80.0,Romance,8.6,46,high,20
78929,tt10097958,Gripped: Climbing the Killer Pillar,Gripped: Climbing the Killer Pillar,2020.0,89.0,Action,4.7,141,middle,0
15295,tt0043828,My Forbidden Past,My Forbidden Past,1951.0,70.0,Romance,5.5,1100,middle,20
82039,tt10709404,Namma Veettu Pillai,Namma Veettu Pillai,2019.0,153.0,Action,5.8,1692,middle,0
106444,tt1647483,Wasted on the Young,Wasted on the Young,2010.0,97.0,Thriller,5.9,2576,middle,24
127792,tt27052733,Rajathanthiram: The Piano,Rajathanthiram: The Piano,2023.0,131.0,Drama,9.0,49,high,8
6516,tt0027036,Square Shooter,Square Shooter,1935.0,57.0,Western,4.7,58,middle,26
55575,tt0212343,Miami,Miami,1997.0,93.81829253746335,Crime,4.8,20,middle,6
128986,tt27837387,Unknown: The Lost Pyramid,Unknown: The Lost Pyramid,2023.0,83.0,History,8.3,3392,high,13
60495,tt0279515,Woman in the Wind,Woman in the Wind,1988.0,55.0,Drama,3.5,7,middle,8
10179,tt0033852,Love Crazy,Love Crazy,1941.0,99.0,Comedy,9.2,3336,high,5
7125,tt0028168,Springtime in Vienna,Rendezvous in Wien,1936.0,82.0,Music,6.8,12,high,15
79707,tt10253816,Kabaneri of the Iron Fortress: The Battle of Unato,Kabaneri of the Iron Fortress: Unato Decisive Battle,2019.0,68.0,Action,7.7,1549,high,0
78346,tt0991267,30 Days,30 Days,2004.0,93.81829253746335,Horror,6.1,20,middle,14
53816,tt0197633,Live Freaky Die Freaky,Live Freaky Die Freaky,2006.0,75.0,Musical,7.1,700,high,16
117905,tt21380552,Hung Up on a Dream: The Zombies Documentary,Hung Up on a Dream: The Zombies Documentary,2023.0,116.0,Documentary,8.5,20,high,7
103924,tt1559033,Prowl,Prowl,2010.0,84.0,Horror,4.9,5106,middle,14
158925,tt7368554,The Interpreter,Tlmocník,2018.0,113.0,Drama,8.2,574,high,8
158412,tt7265490,Memory Box,Memory Box,2021.0,102.0,Drama,4.8,786,middle,8
96273,tt1379206,Doug Stanhope's the Unbookables,The Unbookables,2012.0,95.0,Comedy,5.8,142,middle,5
7606,tt0029030,The Hurricane,The Hurricane,1937.0,104.0,Action,5.7,2948,middle,0
82182,tt1073535,Frontier of the Dawn,La frontière de l'aube,2008.0,106.0,Drama,7.5,1281,high,8
111777,tt1857842,Inhuman Resources,Redd Inc.,2012.0,93.0,Horror,6.8,2872,high,14
92101,tt1297282,The Lady and the Taxi Driver,The Lady and the Taxi Driver,2011.0,60.0,Drama,4.1,11,middle,8
43389,tt0116514,Hellraiser: Bloodline,Hellraiser: Bloodline,1996.0,85.0,Horror,4.8,24198,middle,14
135658,tt3482000,A Thousand Junkies,A Thousand Junkies,2017.0,75.0,Comedy,5.2,428,middle,5
21246,tt0057090,A Gathering of Eagles,A Gathering of Eagles,1963.0,115.0,Romance,5.9,1084,middle,20
91529,tt12838766,Space Sweepers,Seungriho,2021.0,136.0,Action,5.2,28220,middle,0
20311,tt0055070,Lafayette,La Fayette,1962.0,158.0,Biography,5.2,181,middle,4
161384,tt7925066,Hard Paint,Tinta Bruta,2018.0,117.0,Drama,7.9,1156,high,8
64332,tt0329431,Stray Dog,Nora inu,1973.0,104.0,Drama,8.4,248,high,8
3897,tt0021636,Bad Sister,Bad Sister,1931.0,68.0,Drama,5.8,1472,middle,8
84753,tt1125927,I Used to Love Her,I Used to Love Her,2008.0,90.0,Drama,7.9,37,high,8
57197,tt0233335,"The Bible, a Book of Fact and Prophecy, Volume I: Accurate History, Reliable Prophecy","The Bible, a Book of Fact and Prophecy, Volume I: Accurate History, Reliable Prophecy",1993.0,93.81829253746335,Documentary,7.2,111,high,7
26302,tt0068519,Gentlemen of Fortune,Dzhentlmeny udachi,1971.0,88.0,Drama,10.0,12665,high,8
74910,tt0791170,Cocked,Cocked,2005.0,52.0,Crime,6.4,14,middle,6
130927,tt29536646,Trevor Wallace: Pterodactyl,Trevor Wallace: Pterodactyl,2023.0,66.0,Documentary,5.8,156,middle,7
116098,tt2078613,Back from Hell,Ex inferis,2011.0,97.0,Mystery,4.3,357,middle,17
19343,tt0052937,I Spit on Your Grave,J'irai cracher sur vos tombes,1959.0,110.0,Crime,8.8,295,high,6
142750,tt4490762,Traceroute,Traceroute,2016.0,120.0,Documentary,3.6,1793,middle,7
115820,tt2070844,The Entertainers,The Entertainers,2012.0,91.0,Documentary,10.0,57,high,7
76791,tt0881962,Where Is Love Waiting,Where Is Love Waiting,2006.0,93.81829253746335,Drama,6.9,14,high,8
160763,tt7759626,Agent Mr. Chan,Dong du te gong,2018.0,101.0,Crime,3.1,567,low,6
97666,tt14123052,Groomed,Groomed,2021.0,84.0,Biography,3.6,164,middle,4
154072,tt6340558,The Red Goodnight,The Red Goodnight,2018.0,82.0,Crime,5.5,12,middle,6
80016,tt10321126,RiffTrax: The Hunger Games,RiffTrax: The Hunger Games,2012.0,93.81829253746335,Comedy,6.6,29,middle,5
3691,tt0021198,Officer O'Brien,Officer O'Brien,1930.0,72.0,Crime,2.6,64,low,6
123562,tt23852116,BURT REYNOLDS: The Last Interview,BURT REYNOLDS: The Last Interview,2023.0,99.0,Documentary,9.4,26,high,7
61550,tt0290210,Max,Max,2002.0,106.0,War,6.4,8743,middle,25
106616,tt16547238,Only You,Only You,2023.0,92.0,Romance,6.7,111,middle,20
158912,tt7364784,"Strike, Dear Mistress, and Cure His Heart","Strike, Dear Mistress, and Cure His Heart",2018.0,71.0,Drama,5.2,24,middle,8
153029,tt6170682,Slingshot Cops,Slingshot Cops,2016.0,90.0,Comedy,8.0,52,high,5
42107,tt0112679,Circle of Friends,Circle of Friends,1995.0,103.0,Romance,4.1,9138,middle,20
23502,tt0062245,The Seventh Companion,Sedmoy sputnik,1968.0,89.0,War,5.6,554,middle,25
32884,tt0086264,Screwballs,Screwballs,1983.0,82.0,Comedy,4.6,3599,middle,5
56234,tt0220360,Children of the Struggle,Children of the Struggle,1999.0,50.0,Drama,6.1,29,middle,8
122038,tt2317770,I Hope You Dance: The Power and Spirit of Song,I Hope You Dance: The Power and Spirit of Song,2015.0,93.0,Family,2.1,15,low,9
109469,tt1764631,Tears of Remedy,Tears of Remedy,2011.0,110.0,Drama,5.8,81,middle,8
87538,tt11859058,Walking Against the Rain,Walking Against the Rain,2022.0,94.0,Horror,2.8,204,low,14
87268,tt11804152,Till Death,Till Death,2021.0,88.0,Thriller,5.9,25645,middle,24
47354,tt0136798,L'ennemi sans visage,L'ennemi sans visage,1946.0,105.0,Sci-Fi,4.6,33,middle,21
7950,tt0029666,Three Legionnaires,Three Legionnaires,1937.0,65.0,Romance,8.8,25,high,20
108642,tt1734178,Valor's Kids,Valor's Kids,2011.0,93.0,Animation,7.4,27,high,3
13826,tt0040796,Six-Gun Law,Six-Gun Law,1948.0,54.0,Western,5.9,40,middle,26
18416,tt0050798,Old Yeller,Old Yeller,1957.0,83.0,Family,6.3,14877,middle,9
27674,tt0071746,Lenny,Lenny,1974.0,111.0,Drama,7.6,17343,high,8
16140,tt0045627,Chuk and Gek,Chuk i Gek,1953.0,47.0,Drama,9.2,143,high,8
120904,tt2263944,Dragon Ball Z: Battle of Gods,Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013.0,85.0,Action,7.5,29525,high,0
104785,tt1585257,Heaven Strewn,Heaven Strewn,2011.0,78.0,Crime,2.8,223,low,6
46735,tt0131529,Sins Without Intentions,Peccato senza malizia,1975.0,90.0,Drama,8.2,12,high,8
2997,tt0019378,Show Girl,Show Girl,1928.0,68.0,Comedy,6.4,55,middle,5
88631,tt1212449,Shadow Billionaire,Shadow Billionaire,2009.0,87.0,Documentary,6.5,200,middle,7
72481,tt0468471,Death Plots,Death Plots,2005.0,97.0,Comedy,5.9,106,middle,5
98525,tt1433108,Faster,Faster,2010.0,98.0,Action,8.8,111429,high,0
12715,tt0038715,Magnificent Doll,Magnificent Doll,1946.0,90.0,Drama,6.1,433,middle,8
15883,tt0045031,Pictura,Pictura,1951.0,72.0,Documentary,4.5,34,middle,7
100016,tt1469895,Ultimatum,Ultimatum,2009.0,102.0,Drama,7.5,89,high,8
93220,tt1320085,Dead in Love,Dead in Love,2009.0,105.0,Comedy,10.0,41,high,5
74201,tt0498224,The Stuntmen,Badalkaran,1997.0,93.81829253746335,Drama,3.5,36,middle,8
120405,tt2243621,The Snow Queen,Snezhnaya koroleva,2012.0,80.0,Family,4.5,2820,middle,9
103253,tt1543208,Erased: James Franco,Erased: James Franco,2009.0,65.0,Drama,2.8,30,low,8
60261,tt0276500,Bio-Cops,Sheng hua te jing: Sang shi ren wu,2000.0,89.0,Comedy,8.3,157,high,5
119949,tt2221640,Now You See Me,Now You See Me,2012.0,98.0,Thriller,6.4,274,middle,24
131873,tt3060094,Relativity: The Family Saga of Star Trek - The Next Generation,Relativity: The Family Saga of Star Trek - The Next Generation,2013.0,93.81829253746335,Documentary,6.3,14,middle,7
119392,tt2198055,Nick Pope: The Man Who Left the MOD,Nick Pope: The Man Who Left the MOD,2006.0,65.0,Documentary,4.6,11,middle,7
24491,tt0064449,How to Commit Marriage,How to Commit Marriage,1969.0,95.0,Comedy,1.6,563,low,5
91705,tt12873248,Fetish,Fetish,2022.0,92.0,Drama,6.2,26,middle,8
124291,tt24132248,To Live and Die and Live,To Live and Die and Live,2023.0,105.0,Drama,8.7,34,high,8
26402,tt0068723,Alleluja & Sartana Are Sons... Sons of God,Alleluja e Sartana figli di... Dio,1972.0,101.0,Western,2.1,163,low,26
10653,tt0034815,Die große Liebe,Die große Liebe,1942.0,102.0,War,5.7,223,middle,25
119580,tt2204582,Sacred Cinema,Sacred Cinema,2012.0,47.0,Documentary,8.6,7,high,7
158751,tt7325984,In Search of Ladino,In Search of Ladino,1981.0,60.0,Documentary,9.0,7,high,7
57578,tt0238938,The Wild Swans,Dikie lebedi,1962.0,57.0,Animation,9.2,416,high,3
56685,tt0227051,Night of the Felines,Mesunekotachi no yoru,1972.0,70.0,Comedy,6.4,235,middle,5
56029,tt0218246,A Fistful of Rawhide,A Fistful of Rawhide,1970.0,65.0,Western,7.7,10,high,26
149119,tt5563862,Replace,Replace,2017.0,101.0,Thriller,5.8,1328,middle,24
70301,tt0431785,Giulia,Giulia,1999.0,85.0,Fantasy,3.2,293,low,10
151802,tt5991264,Indoors,Hadrei habait,2016.0,109.0,Drama,9.7,27,high,8
75263,tt0806686,Yella,Yella,2007.0,89.0,Horror,6.8,4222,high,14
164551,tt8734436,Comfortless,Comfortless,2018.0,69.0,Thriller,7.8,5,high,24
